Tanggal,Provinsi,Kasus Aktif
9/22/2020,Jakarta,12565
9/23/2020,Jakarta,12565
9/24/2020,Jakarta,12435
9/25/2020,Jakarta,11973
9/26/2020,Jakarta,12519
9/27/2020,Jakarta,12426
9/28/2020,Jakarta,11987
9/29/2020,Jakarta,12086
9/30/2020,Jakarta,11776
10/1/2020,Jakarta,11900
10/2/2020,Jakarta,12440
10/3/2020,Jakarta,12513
10/4/2020,Jakarta,12866
10/5/2020,Jakarta,12888
10/6/2020,Jakarta,12947
10/7/2020,Jakarta,13157
10/8/2020,Jakarta,13278
10/9/2020,Jakarta,13350
10/10/2020,Jakarta,13311
10/11/2020,Jakarta,13620
10/12/2020,Jakarta,13720
10/13/2020,Jakarta,13655
10/14/2020,Jakarta,13485
10/15/2020,Jakarta,13486
10/16/2020,Jakarta,13525
10/17/2020,Jakarta,13372
10/18/2020,Jakarta,13252
10/19/2020,Jakarta,13040
10/20/2020,Jakarta,13136
10/21/2020,Jakarta,13043
10/22/2020,Jakarta,12857
10/23/2020,Jakarta,12695
10/24/2020,Jakarta,12582
10/25/2020,Jakarta,12106
10/26/2020,Jakarta,11837
10/27/2020,Jakarta,11473
10/28/2020,Jakarta,11254
10/29/2020,Jakarta,10875
10/30/2020,Jakarta,10396
10/31/2020,Jakarta,10095
11/1/2020,Jakarta,9209
11/2/2020,Jakarta,9158
11/3/2020,Jakarta,8739
11/4/2020,Jakarta,8558
11/5/2020,Jakarta,8368
11/6/2020,Jakarta,7998
11/7/2020,Jakarta,8116
11/8/2020,Jakarta,7955
11/9/2020,Jakarta,7535
11/10/2020,Jakarta,7282
11/11/2020,Jakarta,6895
11/12/2020,Jakarta,6662
11/13/2020,Jakarta,6702
11/14/2020,Jakarta,6906
11/15/2020,Jakarta,7091
11/16/2020,Jakarta,7052
11/17/2020,Jakarta,7211
11/18/2020,Jakarta,7499
11/19/2020,Jakarta,7784
11/20/2020,Jakarta,8073
11/21/2020,Jakarta,8543
11/22/2020,Jakarta,8794
11/23/2020,Jakarta,8722
11/24/2020,Jakarta,8658
11/25/2020,Jakarta,8814
11/26/2020,Jakarta,8739
11/27/2020,Jakarta,9344
11/28/2020,Jakarta,9454
11/29/2020,Jakarta,10052
11/30/2020,Jakarta,10217
12/1/2020,Jakarta,10228
12/2/2020,Jakarta,10310
12/3/2020,Jakarta,10464
12/4/2020,Jakarta,10538
12/5/2020,Jakarta,10864
12/6/2020,Jakarta,11117
12/7/2020,Jakarta,11625
12/8/2020,Jakarta,11609
12/9/2020,Jakarta,11744
12/10/2020,Jakarta,11864
12/11/2020,Jakarta,11872
12/12/2020,Jakarta,11878
12/13/2020,Jakarta,12044
12/14/2020,Jakarta,12061
12/15/2020,Jakarta,12019
12/16/2020,Jakarta,12078
12/17/2020,Jakarta,12372
12/18/2020,Jakarta,12702
12/19/2020,Jakarta,13478
12/20/2020,Jakarta,13173
12/21/2020,Jakarta,13253
12/22/2020,Jakarta,13171
12/23/2020,Jakarta,13660
12/24/2020,Jakarta,14230
12/25/2020,Jakarta,14572
12/26/2020,Jakarta,14058
12/27/2020,Jakarta,14201
12/28/2020,Jakarta,14158
12/29/2020,Jakarta,15189
12/30/2020,Jakarta,15647
12/31/2020,Jakarta,15678
1/1/2021,Jakarta,15965
1/2/2021,Jakarta,15566
1/3/2021,Jakarta,15533
1/4/2021,Jakarta,14837
1/5/2021,Jakarta,15301
1/6/2021,Jakarta,16624
1/7/2021,Jakarta,17560
1/8/2021,Jakarta,17814
1/9/2021,Jakarta,18422
1/10/2021,Jakarta,18199
1/11/2021,Jakarta,18119
1/12/2021,Jakarta,19097
1/13/2021,Jakarta,19576
1/14/2021,Jakarta,20623
1/15/2021,Jakarta,21078
1/16/2021,Jakarta,22371
1/17/2021,Jakarta,21958
1/18/2021,Jakarta,21481
1/19/2021,Jakarta,21619
1/20/2021,Jakarta,21487
1/21/2021,Jakarta,22038
1/22/2021,Jakarta,23620
1/23/2021,Jakarta,23382
1/24/2021,Jakarta,24527
1/25/2021,Jakarta,24431
1/26/2021,Jakarta,23760
1/27/2021,Jakarta,22592
1/28/2021,Jakarta,22710
1/29/2021,Jakarta,23686
1/30/2021,Jakarta,23581
1/31/2021,Jakarta,23658
2/1/2021,Jakarta,25085
2/2/2021,Jakarta,23826
2/3/2021,Jakarta,25747
2/4/2021,Jakarta,25376
2/5/2021,Jakarta,26196
2/6/2021,Jakarta,24097
2/7/2021,Jakarta,23961
2/8/2021,Jakarta,23644
2/9/2021,Jakarta,24245
2/10/2021,Jakarta,24266
2/11/2021,Jakarta,22725
2/12/2021,Jakarta,20849
2/13/2021,Jakarta,19068
2/14/2021,Jakarta,17184
2/15/2021,Jakarta,16926
2/16/2021,Jakarta,16642
2/17/2021,Jakarta,15941
2/18/2021,Jakarta,13587
2/19/2021,Jakarta,13137
2/20/2021,Jakarta,13083
2/21/2021,Jakarta,13072
2/22/2021,Jakarta,13193
2/23/2021,Jakarta,12116
2/24/2021,Jakarta,10404
2/25/2021,Jakarta,9625
2/26/2021,Jakarta,9458
2/27/2021,Jakarta,9977
2/28/2021,Jakarta,11424
3/1/2021,Jakarta,9817
3/2/2021,Jakarta,8284
3/3/2021,Jakarta,7234
3/4/2021,Jakarta,7467
3/5/2021,Jakarta,7415
3/6/2021,Jakarta,7290
3/7/2021,Jakarta,7253
3/8/2021,Jakarta,7504
3/9/2021,Jakarta,6671
3/10/2021,Jakarta,6839
3/11/2021,Jakarta,7665
3/12/2021,Jakarta,8448
3/13/2021,Jakarta,7626
3/14/2021,Jakarta,6782
3/15/2021,Jakarta,6529
3/16/2021,Jakarta,5774
3/17/2021,Jakarta,5963
3/18/2021,Jakarta,6491
3/19/2021,Jakarta,6885
3/20/2021,Jakarta,7610
3/21/2021,Jakarta,7353
3/22/2021,Jakarta,7093
3/23/2021,Jakarta,6201
3/24/2021,Jakarta,5334
3/25/2021,Jakarta,6329
3/26/2021,Jakarta,7084
3/27/2021,Jakarta,7769
3/28/2021,Jakarta,7857
3/29/2021,Jakarta,7841
3/30/2021,Jakarta,7012
3/31/2021,Jakarta,6780
4/1/2021,Jakarta,7190
4/2/2021,Jakarta,7098
4/3/2021,Jakarta,6908
4/4/2021,Jakarta,6615
4/5/2021,Jakarta,6153
4/6/2021,Jakarta,6095
4/7/2021,Jakarta,6320
4/8/2021,Jakarta,6682
4/9/2021,Jakarta,7283
4/10/2021,Jakarta,7427
4/11/2021,Jakarta,7025
4/12/2021,Jakarta,6353
4/13/2021,Jakarta,6275
4/14/2021,Jakarta,6315
4/15/2021,Jakarta,7113
4/16/2021,Jakarta,7039
4/17/2021,Jakarta,7059
4/18/2021,Jakarta,7027
4/19/2021,Jakarta,6998
4/20/2021,Jakarta,6546
4/21/2021,Jakarta,6563
4/22/2021,Jakarta,7167
4/23/2021,Jakarta,7312
4/24/2021,Jakarta,7322
4/25/2021,Jakarta,7242
4/26/2021,Jakarta,6638
4/27/2021,Jakarta,6414
4/28/2021,Jakarta,6357
4/29/2021,Jakarta,6841
4/30/2021,Jakarta,7086
5/1/2021,Jakarta,7204
5/2/2021,Jakarta,7064
5/3/2021,Jakarta,7114
5/4/2021,Jakarta,6926
5/5/2021,Jakarta,7073
5/6/2021,Jakarta,7391
5/7/2021,Jakarta,7559
5/8/2021,Jakarta,7681
5/9/2021,Jakarta,7784
5/10/2021,Jakarta,7850
5/11/2021,Jakarta,7569
5/12/2021,Jakarta,7538
5/13/2021,Jakarta,7723
5/14/2021,Jakarta,7792
5/15/2021,Jakarta,7431
5/16/2021,Jakarta,7281
5/17/2021,Jakarta,7391
5/18/2021,Jakarta,7387
5/19/2021,Jakarta,7782
5/20/2021,Jakarta,8561
5/21/2021,Jakarta,9301
5/22/2021,Jakarta,9824
5/23/2021,Jakarta,10339
5/24/2021,Jakarta,10846
5/25/2021,Jakarta,10710
5/26/2021,Jakarta,10800
5/27/2021,Jakarta,11136
5/28/2021,Jakarta,10811
5/29/2021,Jakarta,10699
5/30/2021,Jakarta,10756
5/31/2021,Jakarta,10882
6/1/2021,Jakarta,10870
6/2/2021,Jakarta,10867
6/3/2021,Jakarta,11059
6/4/2021,Jakarta,11130
6/5/2021,Jakarta,11597
6/6/2021,Jakarta,11712
6/7/2021,Jakarta,12048
6/8/2021,Jakarta,11835
6/9/2021,Jakarta,12085
6/10/2021,Jakarta,13046
6/11/2021,Jakarta,14136
6/12/2021,Jakarta,15847
6/13/2021,Jakarta,17662
6/14/2021,Jakarta,19311
6/15/2021,Jakarta,19466
6/16/2021,Jakarta,20530
6/17/2021,Jakarta,22754
6/18/2021,Jakarta,24908
6/19/2021,Jakarta,27301
6/20/2021,Jakarta,30357
6/21/2021,Jakarta,32462
6/22/2021,Jakarta,32542
6/23/2021,Jakarta,35997
6/24/2021,Jakarta,41014
6/25/2021,Jakarta,45308
6/26/2021,Jakarta,51803
6/27/2021,Jakarta,57640
6/28/2021,Jakarta,62494
6/29/2021,Jakarta,66288
6/30/2021,Jakarta,70375
7/1/2021,Jakarta,74343
7/2/2021,Jakarta,78699
7/3/2021,Jakarta,82679
7/4/2021,Jakarta,87272
7/5/2021,Jakarta,91458
7/6/2021,Jakarta,94660
7/7/2021,Jakarta,100229
7/8/2021,Jakarta,102216
7/9/2021,Jakarta,100168
7/10/2021,Jakarta,96159
7/11/2021,Jakarta,88636
7/12/2021,Jakarta,82654
7/13/2021,Jakarta,90185
7/14/2021,Jakarta,99723
7/15/2021,Jakarta,109247
7/16/2021,Jakarta,113082
7/17/2021,Jakarta,111570
7/18/2021,Jakarta,108683
7/19/2021,Jakarta,100759
7/20/2021,Jakarta,94633
7/21/2021,Jakarta,89884
7/22/2021,Jakarta,86117
7/23/2021,Jakarta,79551
7/24/2021,Jakarta,73148
7/25/2021,Jakarta,64023
7/26/2021,Jakarta,51860
7/27/2021,Jakarta,40668
7/28/2021,Jakarta,35084
7/29/2021,Jakarta,27477
7/30/2021,Jakarta,19737
7/31/2021,Jakarta,17850
8/1/2021,Jakarta,15884
8/2/2021,Jakarta,14979
8/3/2021,Jakarta,14004
8/4/2021,Jakarta,14451
8/5/2021,Jakarta,13877
8/6/2021,Jakarta,12799
8/7/2021,Jakarta,10177
8/8/2021,Jakarta,10654
8/9/2021,Jakarta,10357
8/10/2021,Jakarta,10520
8/11/2021,Jakarta,11101
8/12/2021,Jakarta,9881
8/13/2021,Jakarta,9453
8/14/2021,Jakarta,9568
8/15/2021,Jakarta,9667
8/16/2021,Jakarta,9205
8/17/2021,Jakarta,8916
8/18/2021,Jakarta,9035
8/19/2021,Jakarta,8798
8/20/2021,Jakarta,8807
8/21/2021,Jakarta,8770
8/22/2021,Jakarta,8342
8/23/2021,Jakarta,8166
8/24/2021,Jakarta,8124
8/25/2021,Jakarta,8180
8/26/2021,Jakarta,7717
8/27/2021,Jakarta,7995
8/28/2021,Jakarta,8002
8/29/2021,Jakarta,7764
8/30/2021,Jakarta,7266
8/31/2021,Jakarta,7107
9/1/2021,Jakarta,6671
9/2/2021,Jakarta,6256
9/3/2021,Jakarta,5755
9/4/2021,Jakarta,5620
9/5/2021,Jakarta,5595
9/6/2021,Jakarta,5061
9/7/2021,Jakarta,4779
9/8/2021,Jakarta,4523
9/9/2021,Jakarta,4332
9/10/2021,Jakarta,4125
9/11/2021,Jakarta,3972
9/12/2021,Jakarta,3953
9/13/2021,Jakarta,3681
9/14/2021,Jakarta,3368
9/15/2021,Jakarta,3289
9/16/2021,Jakarta,3125
9/17/2021,Jakarta,2969
9/18/2021,Jakarta,2919
9/19/2021,Jakarta,2890
9/20/2021,Jakarta,2569
9/21/2021,Jakarta,2358
9/22/2021,Jakarta,2294
9/23/2021,Jakarta,2192
9/24/2021,Jakarta,2041
9/25/2021,Jakarta,1972
9/26/2021,Jakarta,2011
9/27/2021,Jakarta,1859
9/28/2021,Jakarta,1786
9/29/2021,Jakarta,1764
9/30/2021,Jakarta,1716
3/21/2020,Jawa Barat,47
3/22/2020,Jawa Barat,45
3/23/2020,Jawa Barat,45
3/24/2020,Jawa Barat,45
3/25/2020,Jawa Barat,58
3/26/2020,Jawa Barat,62
3/27/2020,Jawa Barat,79
3/28/2020,Jawa Barat,96
3/29/2020,Jawa Barat,124
3/30/2020,Jawa Barat,152
3/31/2020,Jawa Barat,166
4/1/2020,Jawa Barat,188
4/2/2020,Jawa Barat,187
4/3/2020,Jawa Barat,188
4/4/2020,Jawa Barat,207
4/5/2020,Jawa Barat,212
4/6/2020,Jawa Barat,221
4/7/2020,Jawa Barat,297
4/8/2020,Jawa Barat,313
4/9/2020,Jawa Barat,317
4/10/2020,Jawa Barat,329
4/11/2020,Jawa Barat,362
4/12/2020,Jawa Barat,388
4/13/2020,Jawa Barat,466
4/14/2020,Jawa Barat,455
4/15/2020,Jawa Barat,484
4/16/2020,Jawa Barat,489
4/17/2020,Jawa Barat,535
4/18/2020,Jawa Barat,544
4/19/2020,Jawa Barat,592
4/20/2020,Jawa Barat,629
4/21/2020,Jawa Barat,613
4/22/2020,Jawa Barat,612
4/23/2020,Jawa Barat,623
4/24/2020,Jawa Barat,695
4/25/2020,Jawa Barat,737
4/26/2020,Jawa Barat,742
4/27/2020,Jawa Barat,777
4/28/2020,Jawa Barat,787
4/29/2020,Jawa Barat,823
4/30/2020,Jawa Barat,786
5/1/2020,Jawa Barat,784
5/2/2020,Jawa Barat,812
5/3/2020,Jawa Barat,817
5/4/2020,Jawa Barat,1007
5/5/2020,Jawa Barat,1046
5/6/2020,Jawa Barat,1053
5/7/2020,Jawa Barat,1109
5/8/2020,Jawa Barat,1128
5/9/2020,Jawa Barat,1140
5/10/2020,Jawa Barat,1140
5/11/2020,Jawa Barat,1185
5/12/2020,Jawa Barat,1234
5/13/2020,Jawa Barat,1221
5/14/2020,Jawa Barat,1224
5/15/2020,Jawa Barat,1237
5/16/2020,Jawa Barat,1256
5/17/2020,Jawa Barat,1222
5/18/2020,Jawa Barat,1157
5/19/2020,Jawa Barat,1165
5/20/2020,Jawa Barat,1340
5/21/2020,Jawa Barat,1416
5/22/2020,Jawa Barat,1445
5/23/2020,Jawa Barat,1447
5/24/2020,Jawa Barat,1484
5/25/2020,Jawa Barat,1506
5/26/2020,Jawa Barat,1488
5/27/2020,Jawa Barat,1473
5/28/2020,Jawa Barat,1453
5/29/2020,Jawa Barat,1477
5/30/2020,Jawa Barat,1471
5/31/2020,Jawa Barat,1497
6/1/2020,Jawa Barat,1531
6/2/2020,Jawa Barat,1515
6/3/2020,Jawa Barat,1464
6/4/2020,Jawa Barat,1480
6/5/2020,Jawa Barat,1444
6/6/2020,Jawa Barat,1439
6/7/2020,Jawa Barat,1368
6/8/2020,Jawa Barat,1311
6/9/2020,Jawa Barat,1325
6/10/2020,Jawa Barat,1350
6/11/2020,Jawa Barat,1374
6/12/2020,Jawa Barat,1354
6/13/2020,Jawa Barat,1333
6/14/2020,Jawa Barat,1308
6/15/2020,Jawa Barat,1319
6/16/2020,Jawa Barat,1349
6/17/2020,Jawa Barat,1357
6/18/2020,Jawa Barat,1356
6/19/2020,Jawa Barat,1373
6/20/2020,Jawa Barat,1396
6/21/2020,Jawa Barat,1414
6/22/2020,Jawa Barat,1407
6/23/2020,Jawa Barat,1413
6/24/2020,Jawa Barat,1448
6/25/2020,Jawa Barat,1416
6/26/2020,Jawa Barat,1341
6/27/2020,Jawa Barat,1376
6/28/2020,Jawa Barat,1396
6/29/2020,Jawa Barat,1437
6/30/2020,Jawa Barat,1435
7/1/2020,Jawa Barat,1477
7/2/2020,Jawa Barat,1502
7/3/2020,Jawa Barat,1529
7/4/2020,Jawa Barat,1601
7/5/2020,Jawa Barat,1695
7/6/2020,Jawa Barat,1804
7/7/2020,Jawa Barat,1836
7/8/2020,Jawa Barat,1912
7/9/2020,Jawa Barat,2846
7/10/2020,Jawa Barat,2926
7/11/2020,Jawa Barat,2974
7/12/2020,Jawa Barat,3014
7/13/2020,Jawa Barat,3078
7/14/2020,Jawa Barat,3125
7/15/2020,Jawa Barat,3059
7/16/2020,Jawa Barat,3061
7/17/2020,Jawa Barat,3071
7/18/2020,Jawa Barat,3097
7/19/2020,Jawa Barat,3120
7/20/2020,Jawa Barat,3086
7/21/2020,Jawa Barat,3111
7/22/2020,Jawa Barat,3118
7/23/2020,Jawa Barat,3166
7/24/2020,Jawa Barat,3238
7/25/2020,Jawa Barat,3277
7/26/2020,Jawa Barat,3305
7/27/2020,Jawa Barat,2944
7/28/2020,Jawa Barat,2445
7/29/2020,Jawa Barat,2491
7/30/2020,Jawa Barat,2302
7/31/2020,Jawa Barat,2356
8/1/2020,Jawa Barat,2389
8/2/2020,Jawa Barat,2435
8/3/2020,Jawa Barat,2443
8/4/2020,Jawa Barat,2361
8/5/2020,Jawa Barat,2476
8/6/2020,Jawa Barat,2526
8/7/2020,Jawa Barat,2611
8/8/2020,Jawa Barat,2811
8/9/2020,Jawa Barat,2921
8/10/2020,Jawa Barat,2927
8/11/2020,Jawa Barat,2979
8/12/2020,Jawa Barat,3016
8/13/2020,Jawa Barat,3097
8/14/2020,Jawa Barat,3449
8/15/2020,Jawa Barat,3650
8/16/2020,Jawa Barat,3690
8/17/2020,Jawa Barat,3689
8/18/2020,Jawa Barat,3718
8/19/2020,Jawa Barat,3770
8/20/2020,Jawa Barat,3896
8/21/2020,Jawa Barat,3859
8/22/2020,Jawa Barat,3806
8/23/2020,Jawa Barat,3356
8/24/2020,Jawa Barat,3282
8/25/2020,Jawa Barat,3526
8/26/2020,Jawa Barat,3674
8/27/2020,Jawa Barat,3742
8/28/2020,Jawa Barat,4199
8/29/2020,Jawa Barat,4478
8/30/2020,Jawa Barat,4560
8/31/2020,Jawa Barat,4640
9/1/2020,Jawa Barat,4801
9/2/2020,Jawa Barat,4866
9/3/2020,Jawa Barat,5070
9/4/2020,Jawa Barat,5368
9/5/2020,Jawa Barat,5551
9/6/2020,Jawa Barat,5670
9/7/2020,Jawa Barat,5786
9/8/2020,Jawa Barat,6044
9/9/2020,Jawa Barat,6281
9/10/2020,Jawa Barat,6507
9/11/2020,Jawa Barat,6486
9/12/2020,Jawa Barat,6444
9/13/2020,Jawa Barat,6404
9/14/2020,Jawa Barat,6443
9/15/2020,Jawa Barat,6527
9/16/2020,Jawa Barat,6606
9/17/2020,Jawa Barat,6625
9/18/2020,Jawa Barat,6676
9/19/2020,Jawa Barat,6592
9/20/2020,Jawa Barat,6595
9/21/2020,Jawa Barat,7016
9/22/2020,Jawa Barat,6992
9/23/2020,Jawa Barat,7325
9/24/2020,Jawa Barat,7868
9/25/2020,Jawa Barat,7741
9/26/2020,Jawa Barat,7487
9/27/2020,Jawa Barat,7693
9/28/2020,Jawa Barat,7872
9/29/2020,Jawa Barat,8075
9/30/2020,Jawa Barat,8135
10/1/2020,Jawa Barat,8551
10/2/2020,Jawa Barat,8895
10/3/2020,Jawa Barat,9128
10/4/2020,Jawa Barat,9282
10/5/2020,Jawa Barat,8980
10/6/2020,Jawa Barat,9271
10/7/2020,Jawa Barat,9497
10/8/2020,Jawa Barat,9766
10/9/2020,Jawa Barat,9705
10/10/2020,Jawa Barat,9594
10/11/2020,Jawa Barat,9244
10/12/2020,Jawa Barat,9283
10/13/2020,Jawa Barat,9279
10/14/2020,Jawa Barat,9184
10/15/2020,Jawa Barat,9463
10/16/2020,Jawa Barat,9500
10/17/2020,Jawa Barat,9560
10/18/2020,Jawa Barat,9426
10/19/2020,Jawa Barat,9590
10/20/2020,Jawa Barat,9829
10/21/2020,Jawa Barat,9920
10/22/2020,Jawa Barat,10301
10/23/2020,Jawa Barat,10476
10/24/2020,Jawa Barat,10224
10/25/2020,Jawa Barat,10102
10/26/2020,Jawa Barat,10076
10/27/2020,Jawa Barat,9897
10/28/2020,Jawa Barat,9927
10/29/2020,Jawa Barat,9894
10/30/2020,Jawa Barat,9854
10/31/2020,Jawa Barat,9975
11/1/2020,Jawa Barat,9580
11/2/2020,Jawa Barat,9521
11/3/2020,Jawa Barat,9613
11/4/2020,Jawa Barat,9824
11/5/2020,Jawa Barat,10062
11/6/2020,Jawa Barat,10198
11/7/2020,Jawa Barat,10212
11/8/2020,Jawa Barat,10065
11/9/2020,Jawa Barat,9473
11/10/2020,Jawa Barat,9311
11/11/2020,Jawa Barat,9540
11/12/2020,Jawa Barat,9728
11/13/2020,Jawa Barat,10142
11/14/2020,Jawa Barat,10477
11/15/2020,Jawa Barat,9763
11/16/2020,Jawa Barat,9574
11/17/2020,Jawa Barat,9402
11/18/2020,Jawa Barat,8986
11/19/2020,Jawa Barat,8931
11/20/2020,Jawa Barat,8775
11/21/2020,Jawa Barat,8509
11/22/2020,Jawa Barat,8187
11/23/2020,Jawa Barat,7774
11/24/2020,Jawa Barat,7641
11/25/2020,Jawa Barat,7608
11/26/2020,Jawa Barat,7668
11/27/2020,Jawa Barat,7580
11/28/2020,Jawa Barat,7080
11/29/2020,Jawa Barat,6532
11/30/2020,Jawa Barat,6559
12/1/2020,Jawa Barat,6710
12/2/2020,Jawa Barat,7084
12/3/2020,Jawa Barat,8458
12/4/2020,Jawa Barat,9067
12/5/2020,Jawa Barat,9464
12/6/2020,Jawa Barat,9720
12/7/2020,Jawa Barat,9817
12/8/2020,Jawa Barat,9800
12/9/2020,Jawa Barat,10146
12/10/2020,Jawa Barat,10291
12/11/2020,Jawa Barat,10387
12/12/2020,Jawa Barat,10661
12/13/2020,Jawa Barat,10877
12/14/2020,Jawa Barat,10609
12/15/2020,Jawa Barat,10717
12/16/2020,Jawa Barat,11130
12/17/2020,Jawa Barat,11498
12/18/2020,Jawa Barat,11553
12/19/2020,Jawa Barat,12048
12/20/2020,Jawa Barat,11913
12/21/2020,Jawa Barat,11995
12/22/2020,Jawa Barat,12146
12/23/2020,Jawa Barat,12092
12/24/2020,Jawa Barat,12292
12/25/2020,Jawa Barat,12470
12/26/2020,Jawa Barat,12393
12/27/2020,Jawa Barat,12070
12/28/2020,Jawa Barat,11641
12/29/2020,Jawa Barat,11810
12/30/2020,Jawa Barat,11833
12/31/2020,Jawa Barat,11619
1/1/2021,Jawa Barat,11910
1/2/2021,Jawa Barat,12160
1/3/2021,Jawa Barat,12273
1/4/2021,Jawa Barat,12306
1/5/2021,Jawa Barat,12315
1/6/2021,Jawa Barat,12411
1/7/2021,Jawa Barat,12617
1/8/2021,Jawa Barat,13523
1/9/2021,Jawa Barat,14069
1/10/2021,Jawa Barat,14577
1/11/2021,Jawa Barat,14981
1/12/2021,Jawa Barat,15536
1/13/2021,Jawa Barat,16212
1/14/2021,Jawa Barat,17032
1/15/2021,Jawa Barat,19026
1/16/2021,Jawa Barat,20301
1/17/2021,Jawa Barat,20199
1/18/2021,Jawa Barat,20033
1/19/2021,Jawa Barat,20331
1/20/2021,Jawa Barat,20648
1/21/2021,Jawa Barat,20219
1/22/2021,Jawa Barat,21291
1/23/2021,Jawa Barat,20965
1/24/2021,Jawa Barat,21518
1/25/2021,Jawa Barat,22307
1/26/2021,Jawa Barat,23970
1/27/2021,Jawa Barat,25262
1/28/2021,Jawa Barat,27304
1/29/2021,Jawa Barat,28896
1/30/2021,Jawa Barat,30827
1/31/2021,Jawa Barat,31153
2/1/2021,Jawa Barat,31567
2/2/2021,Jawa Barat,31277
2/3/2021,Jawa Barat,31618
2/4/2021,Jawa Barat,31262
2/5/2021,Jawa Barat,30677
2/6/2021,Jawa Barat,31527
2/7/2021,Jawa Barat,31413
2/8/2021,Jawa Barat,29766
2/9/2021,Jawa Barat,28308
2/10/2021,Jawa Barat,27903
2/11/2021,Jawa Barat,27807
2/12/2021,Jawa Barat,26903
2/13/2021,Jawa Barat,26155
2/14/2021,Jawa Barat,25339
2/15/2021,Jawa Barat,25016
2/16/2021,Jawa Barat,26934
2/17/2021,Jawa Barat,28352
2/18/2021,Jawa Barat,29514
2/19/2021,Jawa Barat,30685
2/20/2021,Jawa Barat,30127
2/21/2021,Jawa Barat,29521
2/22/2021,Jawa Barat,30485
2/23/2021,Jawa Barat,32747
2/24/2021,Jawa Barat,33552
2/25/2021,Jawa Barat,34959
2/26/2021,Jawa Barat,36398
2/27/2021,Jawa Barat,36618
2/28/2021,Jawa Barat,36803
3/1/2021,Jawa Barat,36769
3/2/2021,Jawa Barat,36135
3/3/2021,Jawa Barat,35748
3/4/2021,Jawa Barat,36217
3/5/2021,Jawa Barat,36298
3/6/2021,Jawa Barat,36066
3/7/2021,Jawa Barat,36892
3/8/2021,Jawa Barat,36650
3/9/2021,Jawa Barat,37410
3/10/2021,Jawa Barat,37711
3/11/2021,Jawa Barat,34274
3/12/2021,Jawa Barat,33106
3/13/2021,Jawa Barat,32438
3/14/2021,Jawa Barat,32619
3/15/2021,Jawa Barat,32361
3/16/2021,Jawa Barat,31822
3/17/2021,Jawa Barat,28983
3/18/2021,Jawa Barat,29030
3/19/2021,Jawa Barat,29400
3/20/2021,Jawa Barat,28503
3/21/2021,Jawa Barat,27674
3/22/2021,Jawa Barat,27826
3/23/2021,Jawa Barat,27607
3/24/2021,Jawa Barat,26460
3/25/2021,Jawa Barat,26473
3/26/2021,Jawa Barat,25832
3/27/2021,Jawa Barat,25024
3/28/2021,Jawa Barat,24712
3/29/2021,Jawa Barat,24946
3/30/2021,Jawa Barat,24807
3/31/2021,Jawa Barat,25054
4/1/2021,Jawa Barat,24726
4/2/2021,Jawa Barat,24899
4/3/2021,Jawa Barat,24865
4/4/2021,Jawa Barat,24905
4/5/2021,Jawa Barat,25118
4/6/2021,Jawa Barat,25369
4/7/2021,Jawa Barat,25443
4/8/2021,Jawa Barat,24921
4/9/2021,Jawa Barat,25378
4/10/2021,Jawa Barat,25891
4/11/2021,Jawa Barat,25968
4/12/2021,Jawa Barat,27061
4/13/2021,Jawa Barat,27421
4/14/2021,Jawa Barat,28303
4/15/2021,Jawa Barat,28126
4/16/2021,Jawa Barat,28507
4/17/2021,Jawa Barat,28634
4/18/2021,Jawa Barat,28987
4/19/2021,Jawa Barat,29547
4/20/2021,Jawa Barat,30282
4/21/2021,Jawa Barat,28934
4/22/2021,Jawa Barat,28926
4/23/2021,Jawa Barat,28938
4/24/2021,Jawa Barat,28555
4/25/2021,Jawa Barat,28834
4/26/2021,Jawa Barat,29924
4/27/2021,Jawa Barat,30225
4/28/2021,Jawa Barat,30534
4/29/2021,Jawa Barat,30483
4/30/2021,Jawa Barat,30454
5/1/2021,Jawa Barat,30443
5/2/2021,Jawa Barat,30626
5/3/2021,Jawa Barat,30958
5/4/2021,Jawa Barat,30461
5/5/2021,Jawa Barat,30144
5/6/2021,Jawa Barat,29588
5/7/2021,Jawa Barat,30173
5/8/2021,Jawa Barat,30394
5/9/2021,Jawa Barat,30321
5/10/2021,Jawa Barat,29071
5/11/2021,Jawa Barat,29353
5/12/2021,Jawa Barat,29392
5/13/2021,Jawa Barat,29181
5/14/2021,Jawa Barat,29104
5/15/2021,Jawa Barat,29246
5/16/2021,Jawa Barat,29590
5/17/2021,Jawa Barat,29782
5/18/2021,Jawa Barat,29255
5/19/2021,Jawa Barat,28944
5/20/2021,Jawa Barat,28938
5/21/2021,Jawa Barat,28523
5/22/2021,Jawa Barat,28866
5/23/2021,Jawa Barat,29117
5/24/2021,Jawa Barat,29068
5/25/2021,Jawa Barat,29057
5/26/2021,Jawa Barat,29045
5/27/2021,Jawa Barat,29343
5/28/2021,Jawa Barat,29610
5/29/2021,Jawa Barat,29637
5/30/2021,Jawa Barat,29785
5/31/2021,Jawa Barat,29877
6/1/2021,Jawa Barat,28718
6/2/2021,Jawa Barat,26749
6/3/2021,Jawa Barat,20258
6/4/2021,Jawa Barat,19450
6/5/2021,Jawa Barat,19725
6/6/2021,Jawa Barat,20225
6/7/2021,Jawa Barat,21019
6/8/2021,Jawa Barat,21070
6/9/2021,Jawa Barat,21772
